DateTime,City,Consumption_kWh
2024-01-27 14:00:00,Ranchi,2353
2024-01-27 15:00:00,Indore,3023
2024-01-27 16:00:00,Madurai,2501
2024-01-27 17:00:00,Ranchi,3208
2024-01-27 18:00:00,Ranchi,3425
2024-01-27 19:00:00,Agra,3890
2024-01-27 20:00:00,Hyderabad,4338
2024-01-27 21:00:00,Kolkata,4691
2024-01-27 22:00:00,Navi Mumbai,3716
2024-01-27 23:00:00,Rajkot,1226
2024-01-28 00:00:00,Varanasi,1802
2024-01-28 01:00:00,Hubli,1462
2024-01-28 02:00:00,Nagpur,1891
2024-01-28 03:00:00,Agra,2108
2024-01-28 04:00:00,Meerut,2398
2024-01-28 05:00:00,Faridabad,1504
2024-01-28 06:00:00,Madurai,2187
2024-01-28 07:00:00,Faridabad,1435
2024-01-28 08:00:00,Kalyan,1897
2024-01-28 09:00:00,Srinagar,2494
2024-01-28 10:00:00,Kalyan,3176
2024-01-28 11:00:00,Lucknow,3091
2024-01-28 12:00:00,Ranchi,2992
2024-01-28 13:00:00,Kolkata,2704
2024-01-28 14:00:00,Gwalior,2851
2024-01-28 15:00:00,Thane,2582
2024-01-28 16:00:00,Nashik,2086
2024-01-28 17:00:00,Pune,3067
2024-01-28 18:00:00,Visakhapatnam,3277
2024-01-28 19:00:00,Ranchi,4144
2024-01-28 20:00:00,Gwalior,4566
2024-01-28 21:00:00,Lucknow,3067
2024-01-28 22:00:00,Varanasi,4457
2024-01-28 23:00:00,Meerut,1990
2024-01-29 00:00:00,Delhi,2359
2024-01-29 01:00:00,Ghaziabad,2431
2024-01-29 02:00:00,Ghaziabad,2074
2024-01-29 03:00:00,Solapur,1885
2024-01-29 04:00:00,Vasai,1783
2024-01-29 05:00:00,Raipur,2192
2024-01-29 06:00:00,Nagpur,1836
2024-01-29 07:00:00,Jodhpur,1954
2024-01-29 08:00:00,Dhanbad,2057
2024-01-29 09:00:00,Chennai,2663
2024-01-29 10:00:00,Gwalior,2285
2024-01-29 11:00:00,Srinagar,2088
2024-01-29 12:00:00,Hubli,2850
2024-01-29 13:00:00,Ranchi,2360
2024-01-29 14:00:00,Kalyan,3316
2024-01-29 15:00:00,Chennai,2535
2024-01-29 16:00:00,Chandigarh,3021
2024-01-29 17:00:00,Delhi,2190
2024-01-29 18:00:00,Nashik,3550
2024-01-29 19:00:00,Rajkot,4605
2024-01-29 20:00:00,Nashik,4004
2024-01-29 21:00:00,Aurangabad,4319
2024-01-29 22:00:00,Amritsar,4194
2024-01-29 23:00:00,Howrah,2396
2024-01-30 00:00:00,Indore,2491
2024-01-30 01:00:00,Jabalpur,1709
2024-01-30 02:00:00,Nagpur,2527
2024-01-30 03:00:00,Aurangabad,1826
2024-01-30 04:00:00,Vijayawada,1911
2024-01-30 05:00:00,Ludhiana,1672
2024-01-30 06:00:00,Amritsar,1532
2024-01-30 07:00:00,Allahabad,2422
2024-01-30 08:00:00,Ludhiana,2376
2024-01-30 09:00:00,Faridabad,2363
2024-01-30 10:00:00,Jabalpur,2670
2024-01-30 11:00:00,Coimbatore,2551
2024-01-30 12:00:00,Allahabad,2376
2024-01-30 13:00:00,Bhopal,2741
2024-01-30 14:00:00,Vadodara,2377
2024-01-30 15:00:00,Jodhpur,2065
2024-01-30 16:00:00,Amritsar,2537
2024-01-30 17:00:00,Delhi,3333
2024-01-30 18:00:00,Ranchi,4333
2024-01-30 19:00:00,Bhopal,3454
2024-01-30 20:00:00,Kalyan,4025
2024-01-30 21:00:00,Aurangabad,2794
2024-01-30 22:00:00,Meerut,3734
2024-01-30 23:00:00,Hyderabad,1888
2024-01-31 00:00:00,Jabalpur,1899
2024-01-31 01:00:00,Allahabad,1918
2024-01-31 02:00:00,Allahabad,1726
2024-01-31 03:00:00,Amritsar,2010
2024-01-31 04:00:00,Meerut,2193
2024-01-31 05:00:00,Ranchi,2218
2024-01-31 06:00:00,Lucknow,2184
2024-01-31 07:00:00,Vijayawada,1734
2024-01-31 08:00:00,Visakhapatnam,2464
2024-01-31 09:00:00,Rajkot,2097
2024-01-31 10:00:00,Dhanbad,2443
2024-01-31 11:00:00,Indore,3317
2024-01-31 12:00:00,Kota,2364
2024-01-31 13:00:00,Mumbai,2158
2024-01-31 14:00:00,Chennai,2825
2024-01-31 15:00:00,Srinagar,2213
2024-01-31 16:00:00,Gwalior,2592
2024-01-31 17:00:00,Solapur,2549
2024-01-31 18:00:00,Jaipur,3352
2024-01-31 19:00:00,Mumbai,4012
2024-01-31 20:00:00,Delhi,4107
2024-01-31 21:00:00,Lucknow,3867
2024-01-31 22:00:00,Indore,2891
2024-01-31 23:00:00,Guwahati,2107
2024-02-01 00:00:00,Thane,2431
2024-02-01 01:00:00,Kanpur,2508
2024-02-01 02:00:00,Vasai,2290
2024-02-01 03:00:00,Ahmedabad,2342
2024-02-01 04:00:00,Aurangabad,1839
2024-02-01 05:00:00,Ghaziabad,2285
2024-02-01 06:00:00,Delhi,1615
2024-02-01 07:00:00,Srinagar,1247
2024-02-01 08:00:00,Faridabad,2007
2024-02-01 09:00:00,Meerut,2719
2024-02-01 10:00:00,Chennai,2731
2024-02-01 11:00:00,Madurai,2975
2024-02-01 12:00:00,Kota,2653
2024-02-01 13:00:00,Chennai,3148
2024-02-01 14:00:00,Bangalore,2295
2024-02-01 15:00:00,Jaipur,2308
2024-02-01 16:00:00,Nashik,2353
2024-02-01 17:00:00,Visakhapatnam,2190
2024-02-01 18:00:00,Rajkot,3843
2024-02-01 19:00:00,Kalyan,3450
2024-02-01 20:00:00,Vijayawada,3908
2024-02-01 21:00:00,Solapur,3343
2024-02-01 22:00:00,Solapur,3322
2024-02-01 23:00:00,Ahmedabad,2059
2024-02-02 00:00:00,Meerut,2460
2024-02-02 01:00:00,Aurangabad,1550
2024-02-02 02:00:00,Hyderabad,2124
2024-02-02 03:00:00,Guwahati,2202
2024-02-02 04:00:00,Kalyan,2085
2024-02-02 05:00:00,Guwahati,1503
2024-02-02 06:00:00,Indore,2159
2024-02-02 07:00:00,Visakhapatnam,1954
2024-02-02 08:00:00,Delhi,2251
2024-02-02 09:00:00,Gwalior,1935
2024-02-02 10:00:00,Chennai,2212
2024-02-02 11:00:00,Kalyan,3129
2024-02-02 12:00:00,Bangalore,2734
2024-02-02 13:00:00,Gwalior,2808
2024-02-02 14:00:00,Jaipur,2254
2024-02-02 15:00:00,Visakhapatnam,2487
2024-02-02 16:00:00,Rajkot,2562
2024-02-02 17:00:00,Kota,2966
2024-02-02 18:00:00,Hyderabad,3502
2024-02-02 19:00:00,Chennai,2852
2024-02-02 20:00:00,Vadodara,4315
2024-02-02 21:00:00,Raipur,4337
2024-02-02 22:00:00,Mumbai,3710
2024-02-02 23:00:00,Ranchi,2546
2024-02-03 00:00:00,Kolkata,1733
2024-02-03 01:00:00,Madurai,2218
2024-02-03 02:00:00,Vadodara,1908
2024-02-03 03:00:00,Srinagar,2163
2024-02-03 04:00:00,Howrah,1899
2024-02-03 05:00:00,Ludhiana,1842
2024-02-03 06:00:00,Amritsar,1869
2024-02-03 07:00:00,Lucknow,1802
2024-02-03 08:00:00,Visakhapatnam,2236
2024-02-03 09:00:00,Bangalore,2564
2024-02-03 10:00:00,Lucknow,3083
2024-02-03 11:00:00,Jaipur,2390
2024-02-03 12:00:00,Vasai,2737
2024-02-03 13:00:00,Madurai,3255
2024-02-03 14:00:00,Chandigarh,1995
2024-02-03 15:00:00,Gwalior,2266
2024-02-03 16:00:00,Amritsar,2485
2024-02-03 17:00:00,Pune,2540
2024-02-03 18:00:00,Nashik,3060
2024-02-03 19:00:00,Guwahati,3411
2024-02-03 20:00:00,Bangalore,2811
2024-02-03 21:00:00,Vijayawada,2857
2024-02-03 22:00:00,Agra,3784
2024-02-03 23:00:00,Allahabad,1727
2024-02-04 00:00:00,Jabalpur,2461
2024-02-04 01:00:00,Chennai,1600
2024-02-04 02:00:00,Kalyan,2051
2024-02-04 03:00:00,Raipur,1639
2024-02-04 04:00:00,Mumbai,2143
2024-02-04 05:00:00,Dhanbad,1496
2024-02-04 06:00:00,Thane,2085
2024-02-04 07:00:00,Chandigarh,1624
2024-02-04 08:00:00,Rajkot,1516
2024-02-04 09:00:00,Kalyan,2377
2024-02-04 10:00:00,Rajkot,2596
2024-02-04 11:00:00,Howrah,2286
2024-02-04 12:00:00,Jabalpur,2520
2024-02-04 13:00:00,Kalyan,2585
2024-02-04 14:00:00,Vadodara,3137
2024-02-04 15:00:00,Solapur,2957
2024-02-04 16:00:00,Guwahati,2758
2024-02-04 17:00:00,Hyderabad,2781
2024-02-04 18:00:00,Chennai,3443
2024-02-04 19:00:00,Navi Mumbai,4170
2024-02-04 20:00:00,Hyderabad,4025
2024-02-04 21:00:00,Ranchi,4417
2024-02-04 22:00:00,Allahabad,4385
2024-02-04 23:00:00,Lucknow,1881
2024-02-05 00:00:00,Jodhpur,1946
2024-02-05 01:00:00,Allahabad,2171
2024-02-05 02:00:00,Vadodara,1571
2024-02-05 03:00:00,Jodhpur,2280
2024-02-05 04:00:00,Jabalpur,1953
2024-02-05 05:00:00,Bhopal,2092
2024-02-05 06:00:00,Amritsar,2240
2024-02-05 07:00:00,Vijayawada,2144
2024-02-05 08:00:00,Lucknow,2007
2024-02-05 09:00:00,Delhi,2636
2024-02-05 10:00:00,Raipur,2758
2024-02-05 11:00:00,Lucknow,2420
2024-02-05 12:00:00,Visakhapatnam,2935
2024-02-05 13:00:00,Guwahati,2491
2024-02-05 14:00:00,Jodhpur,2721
2024-02-05 15:00:00,Kolkata,3080
2024-02-05 16:00:00,Coimbatore,2319
2024-02-05 17:00:00,Varanasi,2147
2024-02-05 18:00:00,Delhi,3677
2024-02-05 19:00:00,Vasai,3688
2024-02-05 20:00:00,Jaipur,3410
2024-02-05 21:00:00,Indore,3709
2024-02-05 22:00:00,Madurai,3306
2024-02-05 23:00:00,Hyderabad,1405
2024-02-06 00:00:00,Lucknow,1501
2024-02-06 01:00:00,Chandigarh,2111
2024-02-06 02:00:00,Lucknow,2214
2024-02-06 03:00:00,Indore,1930
2024-02-06 04:00:00,Solapur,1828
2024-02-06 05:00:00,Navi Mumbai,2161
2024-02-06 06:00:00,Howrah,1917
2024-02-06 07:00:00,Solapur,1945
2024-02-06 08:00:00,Vadodara,2252
2024-02-06 09:00:00,Vasai,2402
2024-02-06 10:00:00,Jodhpur,2599
2024-02-06 11:00:00,Chandigarh,3081
2024-02-06 12:00:00,Hubli,3281
2024-02-06 13:00:00,Allahabad,2831
2024-02-06 14:00:00,Raipur,2727
2024-02-06 15:00:00,Raipur,2972
2024-02-06 16:00:00,Gwalior,2030
2024-02-06 17:00:00,Bangalore,2144
2024-02-06 18:00:00,Jabalpur,4408
2024-02-06 19:00:00,Meerut,4115
2024-02-06 20:00:00,Vadodara,3739
2024-02-06 21:00:00,Aurangabad,3192
2024-02-06 22:00:00,Raipur,3492
2024-02-06 23:00:00,Rajkot,2026
2024-02-07 00:00:00,Jaipur,1774
2024-02-07 01:00:00,Vadodara,1602
2024-02-07 02:00:00,Visakhapatnam,1930
2024-02-07 03:00:00,Indore,2429
2024-02-07 04:00:00,Kalyan,1872
2024-02-07 05:00:00,Aurangabad,2325
2024-02-07 06:00:00,Jabalpur,1788
2024-02-07 07:00:00,Pune,2100
2024-02-07 08:00:00,Jaipur,1611
2024-02-07 09:00:00,Rajkot,2941
2024-02-07 10:00:00,Agra,2080
2024-02-07 11:00:00,Ludhiana,3085
2024-02-07 12:00:00,Dhanbad,2196
2024-02-07 13:00:00,Lucknow,2298
2024-02-07 14:00:00,Ahmedabad,2518
2024-02-07 15:00:00,Hubli,2236
2024-02-07 16:00:00,Lucknow,2348
2024-02-07 17:00:00,Vijayawada,3299
2024-02-07 18:00:00,Ahmedabad,4401
2024-02-07 19:00:00,Nagpur,3265
2024-02-07 20:00:00,Navi Mumbai,3733
2024-02-07 21:00:00,Indore,3711
2024-02-07 22:00:00,Vijayawada,4164
2024-02-07 23:00:00,Jodhpur,2228
2024-02-08 00:00:00,Varanasi,1788
2024-02-08 01:00:00,Madurai,2121
2024-02-08 02:00:00,Kota,2128
2024-02-08 03:00:00,Varanasi,2048
2024-02-08 04:00:00,Solapur,2102
2024-02-08 05:00:00,Visakhapatnam,1629
2024-02-08 06:00:00,Raipur,1781
2024-02-08 07:00:00,Indore,2058
2024-02-08 08:00:00,Delhi,1669
2024-02-08 09:00:00,Hubli,1941
2024-02-08 10:00:00,Jabalpur,2445
2024-02-08 11:00:00,Coimbatore,2778
2024-02-08 12:00:00,Vijayawada,2297
2024-02-08 13:00:00,Srinagar,2656
2024-02-08 14:00:00,Indore,2816
2024-02-08 15:00:00,Kolkata,2287
2024-02-08 16:00:00,Pune,3363
2024-02-08 17:00:00,Gwalior,2642
2024-02-08 18:00:00,Amritsar,3900
2024-02-08 19:00:00,Hubli,4117
2024-02-08 20:00:00,Coimbatore,4143
2024-02-08 21:00:00,Gwalior,3275
2024-02-08 22:00:00,Delhi,3903
2024-02-08 23:00:00,Hyderabad,2033
2024-02-09 00:00:00,Jaipur,1613
2024-02-09 01:00:00,Nashik,1846
2024-02-09 02:00:00,Kanpur,1430
2024-02-09 03:00:00,Aurangabad,1648
2024-02-09 04:00:00,Jodhpur,1694
2024-02-09 05:00:00,Kota,1564
2024-02-09 06:00:00,Vasai,1660
2024-02-09 07:00:00,Chandigarh,2426
2024-02-09 08:00:00,Indore,1270
2024-02-09 09:00:00,Jodhpur,3122
2024-02-09 10:00:00,Ranchi,1983
2024-02-09 11:00:00,Bangalore,2659
2024-02-09 12:00:00,Mumbai,2469
2024-02-09 13:00:00,Patna,2921
2024-02-09 14:00:00,Kolkata,2551
2024-02-09 15:00:00,Kota,2467
2024-02-09 16:00:00,Nashik,2511
2024-02-09 17:00:00,Lucknow,3173
2024-02-09 18:00:00,Coimbatore,3481
2024-02-09 19:00:00,Amritsar,3873
2024-02-09 20:00:00,Madurai,3567
2024-02-09 21:00:00,Kalyan,3861
2024-02-09 22:00:00,Vijayawada,4201
2024-02-09 23:00:00,Ahmedabad,2186
2024-02-10 00:00:00,Guwahati,2437
2024-02-10 01:00:00,Thane,1629
2024-02-10 02:00:00,Coimbatore,1554
2024-02-10 03:00:00,Delhi,2166
2024-02-10 04:00:00,Indore,2127
2024-02-10 05:00:00,Jaipur,2416
2024-02-10 06:00:00,Allahabad,2511
2024-02-10 07:00:00,Vadodara,2208
2024-02-10 08:00:00,Faridabad,1615
2024-02-10 09:00:00,Delhi,1849
2024-02-10 10:00:00,Bhopal,3145
2024-02-10 11:00:00,Guwahati,2027
2024-02-10 12:00:00,Allahabad,3244
2024-02-10 13:00:00,Amritsar,3245
2024-02-10 14:00:00,Meerut,2415
2024-02-10 15:00:00,Kota,3238
2024-02-10 16:00:00,Vasai,3197
2024-02-10 17:00:00,Nagpur,3014
2024-02-10 18:00:00,Ranchi,4403
2024-02-10 19:00:00,Dhanbad,4158
2024-02-10 20:00:00,Srinagar,4370
2024-02-10 21:00:00,Ranchi,3889
2024-02-10 22:00:00,Guwahati,4139
2024-02-10 23:00:00,Ahmedabad,2107
2024-02-11 00:00:00,Kalyan,1653
2024-02-11 01:00:00,Visakhapatnam,2064
2024-02-11 02:00:00,Meerut,2166
2024-02-11 03:00:00,Faridabad,2466
2024-02-11 04:00:00,Kanpur,1478
2024-02-11 05:00:00,Jodhpur,1980
2024-02-11 06:00:00,Jabalpur,1619
2024-02-11 07:00:00,Gwalior,1901
2024-02-11 08:00:00,Nashik,1987
2024-02-11 09:00:00,Allahabad,2802
2024-02-11 10:00:00,Mumbai,2300
2024-02-11 11:00:00,Visakhapatnam,3319
2024-02-11 12:00:00,Jodhpur,2856
2024-02-11 13:00:00,Patna,2335
2024-02-11 14:00:00,Coimbatore,2561
2024-02-11 15:00:00,Gwalior,2453
2024-02-11 16:00:00,Guwahati,2649
2024-02-11 17:00:00,Navi Mumbai,3242
2024-02-11 18:00:00,Raipur,3909
2024-02-11 19:00:00,Howrah,3487
2024-02-11 20:00:00,Srinagar,3436
2024-02-11 21:00:00,Gwalior,4250
2024-02-11 22:00:00,Chennai,3966
2024-02-11 23:00:00,Srinagar,1783
2024-02-12 00:00:00,Ranchi,1947
2024-02-12 01:00:00,Madurai,2066
2024-02-12 02:00:00,Ranchi,1630
2024-02-12 03:00:00,Bangalore,2357
2024-02-12 04:00:00,Bhopal,1713
2024-02-12 05:00:00,Coimbatore,2360
2024-02-12 06:00:00,Howrah,1915
2024-02-12 07:00:00,Raipur,2353
2024-02-12 08:00:00,Lucknow,1515
2024-02-12 09:00:00,Dhanbad,2237
2024-02-12 10:00:00,Vijayawada,2808
2024-02-12 11:00:00,Meerut,3009
2024-02-12 12:00:00,Bangalore,2783
2024-02-12 13:00:00,Patna,2840
2024-02-12 14:00:00,Srinagar,2206
2024-02-12 15:00:00,Visakhapatnam,2083
2024-02-12 16:00:00,Vadodara,2850
2024-02-12 17:00:00,Dhanbad,2962
2024-02-12 18:00:00,Meerut,3597
2024-02-12 19:00:00,Ghaziabad,3642
2024-02-12 20:00:00,Ranchi,4635
2024-02-12 21:00:00,Ghaziabad,3864
2024-02-12 22:00:00,Indore,4549
2024-02-12 23:00:00,Jodhpur,1915
2024-02-13 00:00:00,Chennai,1522
2024-02-13 01:00:00,Jodhpur,2010
2024-02-13 02:00:00,Solapur,1994
2024-02-13 03:00:00,Hyderabad,1842
2024-02-13 04:00:00,Raipur,2137
2024-02-13 05:00:00,Coimbatore,1523
2024-02-13 06:00:00,Guwahati,2003
2024-02-13 07:00:00,Jodhpur,1549
2024-02-13 08:00:00,Visakhapatnam,2215
2024-02-13 09:00:00,Solapur,3213
2024-02-13 10:00:00,Allahabad,2924
2024-02-13 11:00:00,Varanasi,2343
2024-02-13 12:00:00,Indore,2583
2024-02-13 13:00:00,Pune,2692
2024-02-13 14:00:00,Kota,2603
2024-02-13 15:00:00,Dhanbad,2312
2024-02-13 16:00:00,Pune,2524
2024-02-13 17:00:00,Kolkata,2850
2024-02-13 18:00:00,Varanasi,3222
2024-02-13 19:00:00,Guwahati,3621
2024-02-13 20:00:00,Navi Mumbai,3380
2024-02-13 21:00:00,Delhi,3754
2024-02-13 22:00:00,Vijayawada,3872
2024-02-13 23:00:00,Guwahati,2108
2024-02-14 00:00:00,Jaipur,2537
2024-02-14 01:00:00,Navi Mumbai,2186
2024-02-14 02:00:00,Meerut,1543
2024-02-14 03:00:00,Jabalpur,1784
2024-02-14 04:00:00,Howrah,1971
2024-02-14 05:00:00,Nashik,2152
2024-02-14 06:00:00,Meerut,1965
2024-02-14 07:00:00,Hyderabad,1567
2024-02-14 08:00:00,Raipur,1754
2024-02-14 09:00:00,Rajkot,2592
2024-02-14 10:00:00,Bangalore,3173
2024-02-14 11:00:00,Amritsar,2448
2024-02-14 12:00:00,Hyderabad,3083
2024-02-14 13:00:00,Vasai,2851
2024-02-14 14:00:00,Raipur,2297
2024-02-14 15:00:00,Thane,1922
2024-02-14 16:00:00,Varanasi,2960
2024-02-14 17:00:00,Solapur,2132
2024-02-14 18:00:00,Dhanbad,3561
2024-02-14 19:00:00,Hyderabad,3274
2024-02-14 20:00:00,Meerut,3284
2024-02-14 21:00:00,Jaipur,4225
2024-02-14 22:00:00,Indore,3746
2024-02-14 23:00:00,Navi Mumbai,2309
2024-02-15 00:00:00,Nashik,1651
2024-02-15 01:00:00,Patna,2014
2024-02-15 02:00:00,Varanasi,1494
2024-02-15 03:00:00,Ludhiana,2375
2024-02-15 04:00:00,Rajkot,2427
2024-02-15 05:00:00,Jabalpur,1396
2024-02-15 06:00:00,Vijayawada,2404
2024-02-15 07:00:00,Vadodara,2287
2024-02-15 08:00:00,Srinagar,1911
2024-02-15 09:00:00,Rajkot,2722
2024-02-15 10:00:00,Jaipur,2828
2024-02-15 11:00:00,Hyderabad,2621
2024-02-15 12:00:00,Hubli,3101
2024-02-15 13:00:00,Amritsar,2352
2024-02-15 14:00:00,Vasai,3053
2024-02-15 15:00:00,Vadodara,2477
2024-02-15 16:00:00,Solapur,3063
2024-02-15 17:00:00,Coimbatore,3121
2024-02-15 18:00:00,Coimbatore,4083
2024-02-15 19:00:00,Jodhpur,4427
2024-02-15 20:00:00,Ranchi,3409
2024-02-15 21:00:00,Rajkot,3111
2024-02-15 22:00:00,Indore,4263
2024-02-15 23:00:00,Pune,2196
2024-02-16 00:00:00,Raipur,2096
2024-02-16 01:00:00,Coimbatore,1453
2024-02-16 02:00:00,Aurangabad,1791
2024-02-16 03:00:00,Rajkot,1762
2024-02-16 04:00:00,Faridabad,1546
2024-02-16 05:00:00,Chandigarh,1463
2024-02-16 06:00:00,Vadodara,2240
2024-02-16 07:00:00,Howrah,2291
2024-02-16 08:00:00,Howrah,1293
2024-02-16 09:00:00,Rajkot,2203
2024-02-16 10:00:00,Pune,2949
2024-02-16 11:00:00,Jabalpur,2671
2024-02-16 12:00:00,Agra,2219
2024-02-16 13:00:00,Kanpur,2970
2024-02-16 14:00:00,Solapur,2935
2024-02-16 15:00:00,Mumbai,2846
2024-02-16 16:00:00,Jabalpur,2122
2024-02-16 17:00:00,Dhanbad,2387
2024-02-16 18:00:00,Hyderabad,3813
2024-02-16 19:00:00,Nashik,3683
2024-02-16 20:00:00,Kolkata,3169
2024-02-16 21:00:00,Srinagar,4621
2024-02-16 22:00:00,Nashik,4287
2024-02-16 23:00:00,Vijayawada,1973
2024-02-17 00:00:00,Visakhapatnam,1640
2024-02-17 01:00:00,Varanasi,1802
2024-02-17 02:00:00,Aurangabad,2164
2024-02-17 03:00:00,Howrah,2091
2024-02-17 04:00:00,Dhanbad,1655
2024-02-17 05:00:00,Hyderabad,2393
2024-02-17 06:00:00,Madurai,1561
2024-02-17 07:00:00,Guwahati,1581
2024-02-17 08:00:00,Vadodara,2269
2024-02-17 09:00:00,Navi Mumbai,2097
2024-02-17 10:00:00,Hyderabad,2747
2024-02-17 11:00:00,Nagpur,2547
2024-02-17 12:00:00,Pune,2862
2024-02-17 13:00:00,Patna,2761
2024-02-17 14:00:00,Visakhapatnam,2978
2024-02-17 15:00:00,Delhi,3315
2024-02-17 16:00:00,Jabalpur,3017
2024-02-17 17:00:00,Guwahati,2073
2024-02-17 18:00:00,Kalyan,2560
2024-02-17 19:00:00,Visakhapatnam,4605
2024-02-17 20:00:00,Meerut,3506
2024-02-17 21:00:00,Ranchi,3047
2024-02-17 22:00:00,Ghaziabad,3673
2024-02-17 23:00:00,Rajkot,2229
2024-02-18 00:00:00,Aurangabad,2512
2024-02-18 01:00:00,Vijayawada,2159
2024-02-18 02:00:00,Agra,2246
2024-02-18 03:00:00,Faridabad,1758
2024-02-18 04:00:00,Agra,1987
2024-02-18 05:00:00,Ranchi,2477
2024-02-18 06:00:00,Navi Mumbai,2205
2024-02-18 07:00:00,Lucknow,1864
2024-02-18 08:00:00,Srinagar,1684
2024-02-18 09:00:00,Navi Mumbai,3171
2024-02-18 10:00:00,Aurangabad,3165
2024-02-18 11:00:00,Kanpur,2422
2024-02-18 12:00:00,Kolkata,2881
2024-02-18 13:00:00,Kanpur,2644
2024-02-18 14:00:00,Jodhpur,2569
2024-02-18 15:00:00,Lucknow,3076
2024-02-18 16:00:00,Pune,2819
2024-02-18 17:00:00,Bangalore,2742
2024-02-18 18:00:00,Amritsar,4128
2024-02-18 19:00:00,Srinagar,3773
2024-02-18 20:00:00,Gwalior,4797
2024-02-18 21:00:00,Guwahati,3645
2024-02-18 22:00:00,Varanasi,3918
2024-02-18 23:00:00,Meerut,2231
2024-02-19 00:00:00,Bhopal,1691
2024-02-19 01:00:00,Visakhapatnam,1621
2024-02-19 02:00:00,Chennai,1825
2024-02-19 03:00:00,Bhopal,2153
2024-02-19 04:00:00,Dhanbad,1384
2024-02-19 05:00:00,Rajkot,2258
2024-02-19 06:00:00,Guwahati,1529
2024-02-19 07:00:00,Chandigarh,1722
2024-02-19 08:00:00,Visakhapatnam,2165
2024-02-19 09:00:00,Raipur,2224
2024-02-19 10:00:00,Gwalior,2638
2024-02-19 11:00:00,Indore,2680
2024-02-19 12:00:00,Madurai,2723
2024-02-19 13:00:00,Nagpur,2233
2024-02-19 14:00:00,Navi Mumbai,2860
2024-02-19 15:00:00,Kalyan,2295
2024-02-19 16:00:00,Faridabad,2834
2024-02-19 17:00:00,Indore,2407
2024-02-19 18:00:00,Indore,3260
2024-02-19 19:00:00,Rajkot,3319
2024-02-19 20:00:00,Nashik,3556
2024-02-19 21:00:00,Kanpur,3372
2024-02-19 22:00:00,Madurai,3764
2024-02-19 23:00:00,Kalyan,2215
2024-02-20 00:00:00,Nashik,1984
2024-02-20 01:00:00,Bangalore,2171
2024-02-20 02:00:00,Coimbatore,1543
2024-02-20 03:00:00,Navi Mumbai,2239
2024-02-20 04:00:00,Vijayawada,1226
2024-02-20 05:00:00,Navi Mumbai,2428
2024-02-20 06:00:00,Jodhpur,1984
2024-02-20 07:00:00,Pune,1731
2024-02-20 08:00:00,Hubli,1934
2024-02-20 09:00:00,Vadodara,3023
2024-02-20 10:00:00,Faridabad,3205
2024-02-20 11:00:00,Ranchi,3124
2024-02-20 12:00:00,Vijayawada,3243
2024-02-20 13:00:00,Nashik,2144
2024-02-20 14:00:00,Raipur,1944
2024-02-20 15:00:00,Kota,2600
2024-02-20 16:00:00,Ludhiana,2847
2024-02-20 17:00:00,Nagpur,2922
2024-02-20 18:00:00,Faridabad,3627
2024-02-20 19:00:00,Gwalior,3126
2024-02-20 20:00:00,Aurangabad,3511
2024-02-20 21:00:00,Nashik,3507
2024-02-20 22:00:00,Pune,3271
2024-02-20 23:00:00,Chandigarh,1650
2024-02-21 00:00:00,Hyderabad,1909
2024-02-21 01:00:00,Thane,1913
2024-02-21 02:00:00,Agra,2246
2024-02-21 03:00:00,Dhanbad,1951
2024-02-21 04:00:00,Hubli,2447
2024-02-21 05:00:00,Navi Mumbai,1717
2024-02-21 06:00:00,Gwalior,1801
2024-02-21 07:00:00,Pune,2410
2024-02-21 08:00:00,Patna,1327
2024-02-21 09:00:00,Howrah,2495
2024-02-21 10:00:00,Thane,2503
2024-02-21 11:00:00,Howrah,2677
2024-02-21 12:00:00,Gwalior,2692
2024-02-21 13:00:00,Amritsar,2655
2024-02-21 14:00:00,Ghaziabad,2588
2024-02-21 15:00:00,Ghaziabad,2568
2024-02-21 16:00:00,Meerut,3281
2024-02-21 17:00:00,Agra,2395
2024-02-21 18:00:00,Varanasi,3042
2024-02-21 19:00:00,Meerut,3786
2024-02-21 20:00:00,Faridabad,3841
2024-02-21 21:00:00,Gwalior,4333
2024-02-21 22:00:00,Vijayawada,3294
2024-02-21 23:00:00,Allahabad,1695
2024-02-22 00:00:00,Gwalior,1403
2024-02-22 01:00:00,Thane,1994
2024-02-22 02:00:00,Agra,1769
2024-02-22 03:00:00,Allahabad,1570
2024-02-22 04:00:00,Jaipur,1766
2024-02-22 05:00:00,Hyderabad,2375
2024-02-22 06:00:00,Agra,1957
2024-02-22 07:00:00,Ghaziabad,2137
2024-02-22 08:00:00,Vijayawada,1893
2024-02-22 09:00:00,Nashik,2826
2024-02-22 10:00:00,Varanasi,2939
2024-02-22 11:00:00,Coimbatore,2997
2024-02-22 12:00:00,Pune,2150
2024-02-22 13:00:00,Mumbai,2724
2024-02-22 14:00:00,Faridabad,2573
2024-02-22 15:00:00,Chandigarh,2598
2024-02-22 16:00:00,Aurangabad,2431
2024-02-22 17:00:00,Visakhapatnam,1995
2024-02-22 18:00:00,Madurai,3361
2024-02-22 19:00:00,Ranchi,3158
2024-02-22 20:00:00,Thane,3506
2024-02-22 21:00:00,Chennai,4479
2024-02-22 22:00:00,Guwahati,4110
2024-02-22 23:00:00,Meerut,1584
2024-02-23 00:00:00,Jodhpur,2066
2024-02-23 01:00:00,Jodhpur,1536
