Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
VIJAYAWADA,Besant Road,Industrial,Commercial Hub,New Extension-549,2,COMMERCIAL,820,698,712341.9,3585.088
PASIGHAT,Mebo,E3,Main Bazaar,New Extension-474,2,COMMERCIAL,1239,1221,1796329.72,2199.742
DIBRUGARH,Central,Town,Main Bazaar,New Extension-137,2,COMMERCIAL,875,845,877662.14,1086.89
PATNA,PESU East,N1,Commercial Hub,Plaza Street-243,2,COMMERCIAL,784,687,550407.89,2290.167
BILASPUR,City,Metro,Main Bazaar,Old Town-203,2,COMMERCIAL,1244,1080,1399178.04,5244.123
PANAJI,Division I,E3,South Section,New Extension-166,2,COMMERCIAL,515,438,205881.72,2051.286
VADODARA,Sayajiganj,N1,West Section,Old Town-120,2,COMMERCIAL,1186,1130,778688.09,5330.306
FARIDABAD,Old Faridabad,W4,Station Road,Complex Road-148,2,COMMERCIAL,1483,1383,1655593.82,3207.571
SHIMLA,City,E3,South Section,Market Area-971,2,COMMERCIAL,1067,970,1342310.73,3894.866
JAMSHEDPUR,Jamshedpur Circle,E3,West Section,High Street-592,2,COMMERCIAL,1265,1188,1315831.16,3918.85
HUBBALLI,Rural,S2,Main Bazaar,Business Park-911,2,COMMERCIAL,1423,1421,1117905.41,5307.519
KOCHI,Ernakulam,Central,Station Road,Market Area-683,2,COMMERCIAL,388,361,521196.78,1898.469
BHOPAL,Arera Colony,Central,South Section,New Extension-437,2,COMMERCIAL,89,86,34497.4,362.629
MUMBAI,Dharavi,Zone-B,Main Bazaar,Business Park-765,2,COMMERCIAL,1383,1199,1478865.24,7472.903
IMPHAL,Division II,Metro,North Section,Market Area-700,2,COMMERCIAL,870,748,390359.69,4653.99
SHILLONG,East Khasi,Town,Station Road,Business Park-175,2,COMMERCIAL,232,209,121341.41,603.495
AIZAWL,Division I,Central,North Section,Market Area-400,2,COMMERCIAL,1228,1151,302328.79,3725.018
KOHIMA,Rural,W4,West Section,Business Park-928,2,COMMERCIAL,1181,1160,1362600.21,5195.383
BHUBANESWAR,BED,Town,Commercial Hub,Plaza Street-792,2,COMMERCIAL,1043,914,735111.75,3853.942
AMRITSAR,Cantt,Town,East Section,Complex Road-222,2,COMMERCIAL,618,602,631970.22,2888.968
JAIPUR,Vaishali,Metro,East Section,Market Area-866,2,COMMERCIAL,85,72,109614.19,259.151
GANGTOK,Division I,S2,West Section,Market Area-320,2,COMMERCIAL,1468,1432,2121743.5,3000.645
CHENNAI,T Nagar,Central,Main Bazaar,Business Park-822,2,COMMERCIAL,388,369,323571.01,1923.566
WARANGAL,Station Road,Zone-B,North Section,Market Area-500,2,COMMERCIAL,1305,1252,961061.25,5804.292
AGARTALA,Division II,N1,East Section,New Extension-921,2,COMMERCIAL,834,770,1053245.76,2018.455
LUCKNOW,Hazratganj,Rural,West Section,New Extension-198,2,COMMERCIAL,1059,984,1341554.08,5799.736
HALDWANI,Kathgodam,N1,East Section,Business Park-390,2,COMMERCIAL,643,603,776924.33,918.845
SILIGURI,Town,Zone-A,East Section,Complex Road-473,2,COMMERCIAL,504,499,145871.99,749.879
CENTRAL DELHI,Paharganj,Town,West Section,New Extension-958,2,COMMERCIAL,447,392,173848.0,2365.711
JAMMU,Gandhi Nagar,Town,East Section,High Street-932,2,COMMERCIAL,597,532,422071.28,1493.616
LEH,Town Division,Zone-B,South Section,Business Park-576,2,COMMERCIAL,292,264,197520.91,373.33
CHANDIGARH,Sector 17,Zone-A,North Section,New Extension-708,2,COMMERCIAL,606,563,598077.76,1108.767
PUDUCHERRY,Rural,E3,Main Bazaar,Market Area-629,2,COMMERCIAL,850,803,712956.06,3149.94
PORT BLAIR,City Circle,S2,Station Road,High Street-560,2,COMMERCIAL,340,319,439232.88,1272.941
SILVASSA,Industrial Circle,Zone-A,Commercial Hub,Plaza Street-300,2,COMMERCIAL,551,470,581237.3,2085.813
DAMAN,Nani Daman,E3,South Section,Business Park-441,2,COMMERCIAL,1252,1169,289369.02,3567.619
VISAKHAPATNAM,Steel Plant,Town,Station Road,New Extension-599,2,COMMERCIAL,951,920,337726.89,4047.024
PASIGHAT,East Siang,Metro,Main Bazaar,New Extension-168,2,COMMERCIAL,393,365,317161.0,1697.676
GUWAHATI,Dispur,Town,South Section,Complex Road-632,2,COMMERCIAL,645,598,570999.14,1270.724
MUZAFFARPUR,Rural,Central,Main Bazaar,Plaza Street-398,2,COMMERCIAL,181,160,191363.37,515.774
BILASPUR,City,Zone-B,South Section,Complex Road-318,2,COMMERCIAL,699,650,912842.03,3819.014
PANAJI,Division II,S2,North Section,Old Town-871,2,COMMERCIAL,374,341,472833.33,1314.996
AHMEDABAD,Maninagar,Industrial,South Section,New Extension-604,2,COMMERCIAL,1343,1312,559003.47,6895.007
GURUGRAM,City,Metro,North Section,High Street-345,2,COMMERCIAL,627,545,861047.68,1581.472
SHIMLA,City,Town,Station Road,High Street-726,2,COMMERCIAL,448,408,669679.15,553.294
RANCHI,New Capital,Zone-B,West Section,New Extension-860,2,COMMERCIAL,1455,1315,620578.78,2278.046
MYSURU,City,Rural,Commercial Hub,Plaza Street-908,2,COMMERCIAL,1439,1267,2060195.43,7051.019
TRIVANDRUM,Pattom,Central,West Section,Business Park-839,2,COMMERCIAL,1486,1376,1497045.21,3057.88
BHOPAL,Arera Colony,Rural,East Section,Plaza Street-842,2,COMMERCIAL,178,154,177256.9,312.652
MUMBAI,Kurla,Town,Station Road,Business Park-984,2,COMMERCIAL,897,871,629984.78,4421.647
IMPHAL,Division I,Metro,Main Bazaar,Old Town-775,2,COMMERCIAL,737,705,1060183.93,2718.487
SHILLONG,East Khasi,S2,South Section,Plaza Street-971,2,COMMERCIAL,79,76,104844.6,343.076
AIZAWL,Division I,Zone-A,North Section,Complex Road-950,2,COMMERCIAL,687,588,403714.76,1831.476
KOHIMA,Town Division,E3,North Section,Old Town-284,2,COMMERCIAL,1441,1273,1739984.07,6784.374
BHUBANESWAR,BED,Town,Station Road,Complex Road-782,2,COMMERCIAL,1158,1092,1197601.75,6028.327
LUDHIANA,Model Town,Central,West Section,Complex Road-411,2,COMMERCIAL,1485,1296,2049495.58,4355.036
JODHPUR,City,W4,South Section,Market Area-586,2,COMMERCIAL,107,103,47442.04,460.796
GANGTOK,Division II,Zone-A,East Section,Market Area-619,2,COMMERCIAL,115,111,67647.42,605.986
CHENNAI,Anna Nagar,Industrial,South Section,New Extension-703,2,COMMERCIAL,624,601,654687.57,1244.343
HYDERABAD,Banjara Hills,Central,Commercial Hub,Complex Road-936,2,COMMERCIAL,960,826,804785.79,4412.358
AGARTALA,Division II,E3,West Section,New Extension-806,2,COMMERCIAL,1445,1440,449587.05,4823.347
KANPUR,Civil Lines,Zone-A,East Section,High Street-339,2,COMMERCIAL,975,941,896500.23,4022.243
HALDWANI,Town,Zone-A,East Section,New Extension-880,2,COMMERCIAL,273,246,213559.48,727.412
SILIGURI,Sevoke Road,Metro,Commercial Hub,High Street-510,2,COMMERCIAL,1191,1076,1685445.38,6048.983
SOUTH DELHI,Hauz Khas,Industrial,South Section,High Street-800,2,COMMERCIAL,1241,1069,676141.78,3901.803
SRINAGAR,Division II,Metro,North Section,Complex Road-184,2,COMMERCIAL,1469,1324,349745.01,2765.054
KARGIL,Town Division,Zone-B,West Section,Business Park-958,2,COMMERCIAL,1392,1298,1984103.41,7121.813
CHANDIGARH,Sector 35,Zone-A,Commercial Hub,Old Town-266,2,COMMERCIAL,685,665,501863.46,2473.33
PUDUCHERRY,Rural,Town,West Section,High Street-740,2,COMMERCIAL,91,84,53290.94,264.427
PORT BLAIR,City Circle,Town,East Section,Plaza Street-411,2,COMMERCIAL,1356,1350,1132178.25,4642.542
SILVASSA,Industrial Circle,Industrial,Station Road,New Extension-770,2,COMMERCIAL,1162,1087,601469.32,2528.511
DAMAN,Moti Daman,E3,East Section,Plaza Street-155,2,COMMERCIAL,995,925,399211.54,1828.761
VIJAYAWADA,Governorpet,Metro,West Section,Business Park-218,2,COMMERCIAL,239,212,274634.93,1305.614
ITANAGAR,Capital Division,E3,Station Road,High Street-113,2,COMMERCIAL,629,583,150848.14,2215.267
GUWAHATI,Dispur,Metro,Station Road,Old Town-551,2,COMMERCIAL,256,252,377129.33,686.321
MUZAFFARPUR,Town Division,Town,Station Road,Old Town-438,2,COMMERCIAL,706,661,551644.52,3222.15
RAIPUR,City Circle,E3,East Section,New Extension-146,2,COMMERCIAL,632,614,543152.02,2130.854
MARGAO,Division IV,Rural,North Section,Plaza Street-491,2,COMMERCIAL,40,39,21606.21,81.513
VADODARA,Sayajiganj,Zone-B,Station Road,High Street-515,2,COMMERCIAL,762,708,603141.01,3828.607
FARIDABAD,Old Faridabad,E3,Station Road,High Street-446,2,COMMERCIAL,1216,1066,491891.3,4932.94
SHIMLA,City,W4,West Section,Plaza Street-394,2,COMMERCIAL,730,656,675440.38,3046.423
RANCHI,Central,S2,East Section,Market Area-481,2,COMMERCIAL,643,581,693864.93,3402.565
MYSURU,Rural,Zone-B,West Section,Business Park-465,2,COMMERCIAL,1308,1223,1615703.77,2540.306
TRIVANDRUM,Pattom,W4,South Section,Market Area-826,2,COMMERCIAL,1414,1296,622829.97,2740.569
INDORE,MG Road,Town,East Section,Business Park-276,2,COMMERCIAL,980,908,1189774.54,2351.451
PUNE,Shivajinagar,E3,West Section,Plaza Street-944,2,COMMERCIAL,795,709,481483.83,1477.751
IMPHAL,Division II,W4,Commercial Hub,Market Area-327,2,COMMERCIAL,940,890,758504.7,5139.919
SHILLONG,East Khasi,Town,East Section,New Extension-311,2,COMMERCIAL,988,927,1040527.97,5432.061
AIZAWL,Division II,W4,South Section,New Extension-272,2,COMMERCIAL,446,414,220212.93,1742.037
KOHIMA,Rural,Zone-B,North Section,High Street-103,2,COMMERCIAL,125,114,175174.18,215.986
BHUBANESWAR,BCP,Zone-B,Station Road,New Extension-282,2,COMMERCIAL,568,516,637892.63,810.637
AMRITSAR,Hall Gate,Metro,Main Bazaar,Plaza Street-129,2,COMMERCIAL,117,105,155575.3,557.244
JAIPUR,Malviya Nagar,Central,North Section,Plaza Street-489,2,COMMERCIAL,1317,1189,1133407.7,2371.139
GANGTOK,Division I,Zone-B,South Section,Complex Road-762,2,COMMERCIAL,131,120,141933.94,352.342
COIMBATORE,RS Puram,Central,Commercial Hub,Business Park-709,2,COMMERCIAL,231,225,343317.63,1029.425
HYDERABAD,Banjara Hills,Zone-B,Commercial Hub,Old Town-927,2,COMMERCIAL,613,573,225186.16,2320.143
AGARTALA,Division I,Rural,South Section,Market Area-948,2,COMMERCIAL,50,44,27452.9,169.116
LUCKNOW,Hazratganj,Town,Main Bazaar,New Extension-539,2,COMMERCIAL,242,237,284773.05,829.66
HALDWANI,Kathgodam,E3,North Section,Old Town-870,2,COMMERCIAL,1357,1260,1823747.14,4016.929
SILIGURI,Sevoke Road,S2,Station Road,Business Park-799,2,COMMERCIAL,1195,1017,532008.23,3897.25
SOUTH DELHI,Saket,Zone-B,Commercial Hub,Complex Road-504,2,COMMERCIAL,926,816,481103.66,3924.663
JAMMU,Canal Division,E3,Station Road,Business Park-772,2,COMMERCIAL,584,578,732584.97,1172.085
LEH,Town Division,W4,West Section,High Street-877,2,COMMERCIAL,1346,1331,1767644.75,5702.125
CHANDIGARH,Sector 35,S2,East Section,New Extension-170,2,COMMERCIAL,1455,1414,1263935.19,4401.596
PUDUCHERRY,Rural,Town,East Section,Old Town-883,2,COMMERCIAL,393,360,299844.76,858.141
PORT BLAIR,City Circle,Zone-A,North Section,Plaza Street-226,2,COMMERCIAL,55,47,26124.62,295.573
SILVASSA,Industrial Circle,N1,Commercial Hub,Plaza Street-772,2,COMMERCIAL,136,135,154149.94,726.253
DAMAN,Nani Daman,S2,North Section,New Extension-297,2,COMMERCIAL,601,585,859371.96,1453.643
VIJAYAWADA,Governorpet,Zone-A,West Section,Business Park-664,2,COMMERCIAL,58,55,14481.1,144.493
PASIGHAT,Mebo,Zone-B,Main Bazaar,Plaza Street-451,2,COMMERCIAL,569,562,758207.64,3100.795
DIBRUGARH,Central,W4,North Section,Complex Road-114,2,COMMERCIAL,1069,962,1014822.08,1515.309
MUZAFFARPUR,Town Division,Metro,Commercial Hub,New Extension-145,2,COMMERCIAL,69,62,83989.85,158.657
BILASPUR,Tifra,Town,West Section,Old Town-679,2,COMMERCIAL,1489,1423,867008.48,1975.492
PANAJI,Division I,Zone-B,South Section,Market Area-335,2,COMMERCIAL,1477,1387,1559843.08,6823.903
AHMEDABAD,Maninagar,N1,Station Road,Plaza Street-949,2,COMMERCIAL,281,264,351855.59,794.125
GURUGRAM,City,E3,Main Bazaar,Plaza Street-769,2,COMMERCIAL,540,522,644757.24,1242.442
DHARAMSHALA,Kangra,Metro,North Section,Complex Road-867,2,COMMERCIAL,577,516,154194.72,930.358
RANCHI,Central,Zone-B,Commercial Hub,Market Area-589,2,COMMERCIAL,1125,1117,543940.15,4072.658
HUBBALLI,Central,Central,Station Road,Plaza Street-442,2,COMMERCIAL,1301,1220,1416676.18,6636.906
TRIVANDRUM,Statue,Central,South Section,Plaza Street-896,2,COMMERCIAL,509,497,603644.17,2755.511
INDORE,Vijay Nagar,N1,Main Bazaar,High Street-398,2,COMMERCIAL,263,232,237032.29,386.807
MUMBAI,Kurla,E3,West Section,New Extension-943,2,COMMERCIAL,1056,1013,994240.04,5604.907
IMPHAL,Division II,Metro,Commercial Hub,Old Town-233,2,COMMERCIAL,1329,1184,817496.44,6052.25
SHILLONG,West Khasi,Industrial,Main Bazaar,High Street-307,2,COMMERCIAL,1500,1383,2121881.54,2657.571
AIZAWL,Division II,Rural,South Section,Complex Road-450,2,COMMERCIAL,504,469,372749.81,1072.658
KOHIMA,Rural,Industrial,South Section,New Extension-816,2,COMMERCIAL,1114,1051,1633942.16,1381.167
CUTTACK,CRD,Metro,South Section,Market Area-471,2,COMMERCIAL,657,574,238320.58,1625.938
AMRITSAR,Cantt,N1,Commercial Hub,Old Town-714,2,COMMERCIAL,378,330,238373.74,1428.185
JODHPUR,City,W4,West Section,Plaza Street-602,2,COMMERCIAL,1482,1263,1962351.37,3872.524
GANGTOK,Division II,W4,East Section,New Extension-916,2,COMMERCIAL,1384,1193,743338.1,5487.937
CHENNAI,Anna Nagar,E3,South Section,Market Area-424,2,COMMERCIAL,203,202,164292.06,874.035
WARANGAL,Station Road,N1,Station Road,Old Town-703,2,COMMERCIAL,1249,1084,357237.23,2018.356
AGARTALA,Division II,Central,Commercial Hub,Market Area-439,2,COMMERCIAL,779,747,389138.02,1053.678
NOIDA,Sector 18,S2,Station Road,New Extension-904,2,COMMERCIAL,1380,1371,1732141.54,5654.667
HALDWANI,Kathgodam,N1,North Section,High Street-525,2,COMMERCIAL,1092,928,690602.33,2279.423
KOLKATA,Behala,Industrial,Commercial Hub,Complex Road-845,2,COMMERCIAL,1200,1166,1699220.68,2696.815
CENTRAL DELHI,Paharganj,E3,East Section,Plaza Street-931,2,COMMERCIAL,544,511,650964.56,2090.362
SRINAGAR,Division I,Industrial,Commercial Hub,Market Area-916,2,COMMERCIAL,1140,1047,1163747.12,2670.508
KARGIL,Town Division,Zone-B,South Section,Old Town-182,2,COMMERCIAL,1051,925,1196604.42,5079.833
CHANDIGARH,Sector 35,Town,North Section,New Extension-521,2,COMMERCIAL,593,520,691491.34,2172.714
PUDUCHERRY,Town Division,Zone-B,North Section,New Extension-924,2,COMMERCIAL,1224,1120,1407789.72,3834.653
PORT BLAIR,City Circle,Industrial,South Section,Plaza Street-397,2,COMMERCIAL,133,123,117060.77,241.79
SILVASSA,Industrial Circle,Zone-B,Station Road,Complex Road-676,2,COMMERCIAL,155,149,160225.85,256.276
DAMAN,Moti Daman,S2,Main Bazaar,New Extension-241,2,COMMERCIAL,199,181,154631.47,1041.153
VISAKHAPATNAM,Steel Plant,Zone-B,North Section,Business Park-402,2,COMMERCIAL,137,128,49311.14,561.052
PASIGHAT,Mebo,N1,Main Bazaar,Business Park-633,2,COMMERCIAL,629,618,344461.99,2127.508
GUWAHATI,Dispur,Industrial,South Section,Old Town-920,2,COMMERCIAL,802,693,1079157.75,2242.551
PATNA,PESU West,Central,Commercial Hub,Old Town-508,2,COMMERCIAL,419,366,196681.92,1156.053
RAIPUR,Rural Circle,S2,Main Bazaar,Old Town-787,2,COMMERCIAL,607,527,902898.48,2612.71
PANAJI,Division I,S2,North Section,Complex Road-527,2,COMMERCIAL,686,682,145018.08,1483.489
SURAT,Varachha,Metro,Station Road,Plaza Street-354,2,COMMERCIAL,154,148,169990.67,409.786
GURUGRAM,Suburban,Zone-B,Commercial Hub,High Street-527,2,COMMERCIAL,1380,1249,1246711.2,7167.653
DHARAMSHALA,Kangra,S2,South Section,Old Town-874,2,COMMERCIAL,1463,1315,1949232.04,2504.428
JAMSHEDPUR,Jamshedpur Circle,Industrial,East Section,Plaza Street-210,2,COMMERCIAL,1133,1075,1677362.53,3664.368
BENGALURU,Indiranagar,S2,East Section,Complex Road-167,2,COMMERCIAL,179,168,71177.59,271.566
KOCHI,Ernakulam,N1,Commercial Hub,High Street-360,2,COMMERCIAL,809,745,723459.71,2132.757
BHOPAL,Arera Colony,Zone-B,South Section,Business Park-500,2,COMMERCIAL,550,487,572759.93,1091.878
PUNE,Kothrud,Industrial,North Section,High Street-104,2,COMMERCIAL,77,73,89286.17,248.963
IMPHAL,Division I,Zone-A,East Section,Business Park-728,2,COMMERCIAL,373,372,454066.02,1149.076
SHILLONG,East Khasi,Zone-A,Main Bazaar,New Extension-344,2,COMMERCIAL,750,693,612632.96,973.864
AIZAWL,Division I,E3,Main Bazaar,Business Park-314,2,COMMERCIAL,34,30,18058.23,119.408
KOHIMA,Town Division,E3,South Section,Complex Road-842,2,COMMERCIAL,255,233,374540.97,906.48
CUTTACK,CDD,E3,East Section,New Extension-664,2,COMMERCIAL,124,117,55673.64,386.937
LUDHIANA,Model Town,Town,East Section,High Street-827,2,COMMERCIAL,116,108,28394.16,271.863
JODHPUR,City,Industrial,East Section,Complex Road-427,2,COMMERCIAL,281,277,146135.71,863.873
GANGTOK,Division I,Zone-B,East Section,Complex Road-299,2,COMMERCIAL,281,260,91443.51,647.211
COIMBATORE,Peelamedu,W4,Station Road,New Extension-142,2,COMMERCIAL,941,892,394078.33,1945.707
WARANGAL,Station Road,Town,Commercial Hub,Plaza Street-205,2,COMMERCIAL,1088,1003,705495.4,4115.714
AGARTALA,Division II,Central,North Section,Plaza Street-555,2,COMMERCIAL,695,656,669301.82,2278.288
NOIDA,Sector 62,Metro,North Section,Business Park-796,2,COMMERCIAL,204,176,165944.02,902.232
DEHRADUN,Central,Zone-B,Station Road,New Extension-241,2,COMMERCIAL,1345,1159,1867965.72,3254.624
SILIGURI,Sevoke Road,Zone-B,South Section,Business Park-515,2,COMMERCIAL,1120,1114,540912.87,3019.103
CENTRAL DELHI,Paharganj,N1,East Section,High Street-768,2,COMMERCIAL,408,395,332167.7,1429.002
JAMMU,Gandhi Nagar,Industrial,North Section,New Extension-706,2,COMMERCIAL,634,563,226686.5,2894.23
KARGIL,Town Division,Zone-B,North Section,Plaza Street-642,2,COMMERCIAL,891,883,825381.91,3120.775
CHANDIGARH,Sector 35,Zone-A,West Section,Old Town-231,2,COMMERCIAL,864,828,685060.55,1554.341
PUDUCHERRY,Rural,Metro,Main Bazaar,Old Town-106,2,COMMERCIAL,668,659,932769.3,1574.312
PORT BLAIR,City Circle,Central,East Section,High Street-932,2,COMMERCIAL,1496,1479,804261.24,5349.765
SILVASSA,Industrial Circle,E3,Commercial Hub,Business Park-968,2,COMMERCIAL,1114,1109,870344.37,5474.293
DAMAN,Moti Daman,Central,North Section,Plaza Street-217,2,COMMERCIAL,1329,1219,1706397.68,6112.524
VIJAYAWADA,Governorpet,W4,Commercial Hub,Business Park-970,2,COMMERCIAL,1201,1168,889178.24,1800.518
PASIGHAT,East Siang,Town,Station Road,Business Park-637,2,COMMERCIAL,1324,1192,1529134.92,2205.694
GUWAHATI,Paltan Bazar,W4,West Section,Business Park-494,2,COMMERCIAL,593,516,479378.7,893.045
MUZAFFARPUR,Town Division,S2,Main Bazaar,Complex Road-269,2,COMMERCIAL,216,206,233653.03,837.747
BILASPUR,Tifra,Rural,North Section,Old Town-899,2,COMMERCIAL,360,337,165675.16,1113.814
PANAJI,Division I,S2,East Section,Business Park-143,2,COMMERCIAL,366,319,247629.21,1978.482
AHMEDABAD,Maninagar,Zone-B,East Section,Complex Road-846,2,COMMERCIAL,1068,959,1200981.64,5056.993
GURUGRAM,City,Zone-B,Commercial Hub,Old Town-188,2,COMMERCIAL,323,310,76977.99,807.853
SHIMLA,City,Zone-A,Main Bazaar,New Extension-109,2,COMMERCIAL,433,411,601190.74,556.533
JAMSHEDPUR,Adityapur,Industrial,Main Bazaar,Old Town-416,2,COMMERCIAL,1302,1156,457623.86,2145.571
BENGALURU,Jayanagar,E3,South Section,Plaza Street-734,2,COMMERCIAL,1386,1349,1300929.35,4590.292
TRIVANDRUM,Statue,Town,South Section,High Street-105,2,COMMERCIAL,498,430,428220.64,780.791
INDORE,MG Road,Zone-A,Station Road,New Extension-454,2,COMMERCIAL,1186,1136,739559.94,5333.182
NAGPUR,Gandhibagh,N1,Commercial Hub,New Extension-573,2,COMMERCIAL,881,808,1166725.13,2830.174
IMPHAL,Division II,N1,South Section,Old Town-759,2,COMMERCIAL,805,746,598300.88,1517.102
SHILLONG,East Khasi,Rural,East Section,Business Park-207,2,COMMERCIAL,156,145,203495.84,198.112
AIZAWL,Division II,Central,Main Bazaar,Complex Road-854,2,COMMERCIAL,191,178,135887.72,396.308
KOHIMA,Rural,N1,East Section,Plaza Street-135,2,COMMERCIAL,777,708,515584.0,1830.149
BHUBANESWAR,BCP,N1,East Section,Market Area-135,2,COMMERCIAL,1020,957,377580.79,5420.529
AMRITSAR,Hall Gate,Metro,Commercial Hub,New Extension-778,2,COMMERCIAL,1234,1167,1362647.87,3595.715
JAIPUR,Malviya Nagar,W4,South Section,Market Area-263,2,COMMERCIAL,1063,1061,1470541.92,2936.639
GANGTOK,Division II,Zone-A,North Section,High Street-424,2,COMMERCIAL,162,161,194068.45,760.289
COIMBATORE,Peelamedu,W4,South Section,Business Park-815,2,COMMERCIAL,352,346,318720.46,1663.217
WARANGAL,Station Road,E3,West Section,Market Area-167,2,COMMERCIAL,1365,1321,466874.84,3312.039
AGARTALA,Division II,Zone-A,East Section,Market Area-684,2,COMMERCIAL,1272,1191,1645892.87,2318.722
LUCKNOW,Hazratganj,Industrial,West Section,High Street-144,2,COMMERCIAL,121,119,119602.08,618.986
DEHRADUN,Central,E3,South Section,Old Town-812,2,COMMERCIAL,1010,885,937699.75,3795.076
SILIGURI,Sevoke Road,E3,Station Road,Business Park-390,2,COMMERCIAL,508,476,645324.43,1226.356
SOUTH DELHI,Hauz Khas,E3,South Section,Plaza Street-260,2,COMMERCIAL,485,470,227746.39,835.558
SRINAGAR,Division I,Zone-B,Station Road,New Extension-326,2,COMMERCIAL,1482,1394,965652.13,3900.725
KARGIL,Town Division,W4,Main Bazaar,Plaza Street-492,2,COMMERCIAL,679,598,240239.23,1416.296
CHANDIGARH,Sector 17,Industrial,Station Road,Market Area-816,2,COMMERCIAL,659,583,568665.45,3299.219
PUDUCHERRY,Rural,N1,Station Road,High Street-380,2,COMMERCIAL,1457,1374,415717.94,7319.449
PORT BLAIR,City Circle,W4,South Section,Market Area-581,2,COMMERCIAL,735,677,200858.12,3138.935
SILVASSA,Industrial Circle,Zone-A,Main Bazaar,High Street-879,2,COMMERCIAL,1080,994,1310597.83,4424.79
DAMAN,Nani Daman,Metro,West Section,Complex Road-483,2,COMMERCIAL,1309,1272,1901311.31,2796.869
VIJAYAWADA,Besant Road,Central,Commercial Hub,Old Town-800,2,COMMERCIAL,1308,1155,1045914.27,6183.737
PASIGHAT,East Siang,Zone-A,Main Bazaar,Market Area-879,2,COMMERCIAL,207,199,57452.31,421.523
DIBRUGARH,Rural,Metro,West Section,High Street-854,2,COMMERCIAL,54,50,24606.72,187.532
MUZAFFARPUR,Rural,Rural,East Section,Plaza Street-165,2,COMMERCIAL,1108,943,1325026.31,3270.724
RAIPUR,Rural Circle,Town,Commercial Hub,New Extension-380,2,COMMERCIAL,1199,1161,277283.83,3640.091
PANAJI,Division I,S2,Commercial Hub,New Extension-719,2,COMMERCIAL,1219,1146,418935.87,5997.697
AHMEDABAD,Navrangpura,W4,Main Bazaar,Business Park-652,2,COMMERCIAL,288,264,81357.88,994.96
